transaction_id,user_id,date,category,amount,payment_method,merchant,description
txn_7094882,user_3,2024-05-15,Entertainment,-314.8,Cash,Hospital,Entertainment payment at Hospital
txn_3042882,user_11,2023-09-03,Utilities,-354.68,Credit Card,Amazon,Utilities payment at Amazon
txn_6627837,user_3,2023-07-12,Savings Transfer,-409.32,Credit Card,Netflix,Savings Transfer payment at Netflix
txn_9337020,user_4,2024-09-03,Education,-197.85,Debit Card,Uber,Education payment at Uber
txn_7934497,user_6,2024-10-26,Transport,-236.0,Cash,School,Transport payment at School
txn_9730943,user_19,2023-10-16,Healthcare,-254.71,Transfer,Starbucks,Healthcare payment at Starbucks
txn_2334038,user_8,2024-05-26,Education,-476.73,Transfer,Landlord,Education payment at Landlord
txn_2698372,user_9,2023-09-29,Dining,-446.17,Debit Card,Starbucks,Dining payment at Starbucks
txn_9026223,user_19,2024-04-18,Savings Transfer,-313.32,Cash,Walmart,Savings Transfer payment at Walmart
txn_4522439,user_9,2024-08-31,Rent,-381.87,Transfer,Netflix,Rent payment at Netflix
txn_4773450,user_11,2023-03-27,Entertainment,-116.62,Cash,Electric Company,Entertainment payment at Electric Company
txn_9031142,user_6,2023-05-28,Entertainment,-210.6,Debit Card,Electric Company,Entertainment payment at Electric Company
txn_3415943,user_4,2024-07-05,Healthcare,-465.28,Cash,Starbucks,Healthcare payment at Starbucks
txn_1160724,user_9,2024-02-12,Education,-129.64,Transfer,Starbucks,Education payment at Starbucks
txn_7103209,user_13,2023-07-26,Salary,3082.99,Cash,Landlord,Salary payment at Landlord
txn_8192825,user_9,2024-09-14,Bonus,3920.13,Cash,Local Grocery,Bonus payment at Local Grocery
txn_6222862,user_16,2023-10-26,Healthcare,-263.93,Cash,Walmart,Healthcare payment at Walmart
txn_7397832,user_2,2023-06-26,Entertainment,-39.1,Debit Card,School,Entertainment payment at School
txn_4322665,user_3,2024-11-27,Rent,-401.47,Transfer,Landlord,Rent payment at Landlord
txn_7861093,user_17,2024-05-20,Utilities,-87.17,Cash,Local Grocery,Utilities payment at Local Grocery
txn_4700845,user_7,2024-12-17,Education,-486.3,Debit Card,Uber,Education payment at Uber
txn_4735887,user_10,2023-12-20,Entertainment,-495.7,Transfer,Amazon,Entertainment payment at Amazon
txn_7961331,user_13,2023-05-25,Interest,2631.59,Credit Card,Netflix,Interest payment at Netflix
txn_1684622,user_8,2023-04-08,Dining,-443.85,Credit Card,Hospital,Dining payment at Hospital
txn_6294997,user_3,2024-01-02,Rent,-451.89,Credit Card,Netflix,Rent payment at Netflix
txn_9519591,user_3,2023-06-13,Healthcare,-215.21,Debit Card,Starbucks,Healthcare payment at Starbucks
txn_5779899,user_1,2024-01-01,Groceries,-316.0,Debit Card,Starbucks,Groceries payment at Starbucks
txn_2891124,user_10,2023-06-07,Entertainment,-239.56,Cash,Landlord,Entertainment payment at Landlord
txn_3746327,user_14,2024-10-01,Education,-189.26,Debit Card,Netflix,Education payment at Netflix
txn_7627664,user_18,2023-11-28,Dining,-483.05,Debit Card,Landlord,Dining payment at Landlord
txn_5813072,user_9,2024-09-14,Dining,-295.2,Debit Card,School,Dining payment at School
txn_1351014,user_3,2024-09-11,Savings Transfer,-23.71,Credit Card,Uber,Savings Transfer payment at Uber
txn_1396118,user_19,2023-01-13,Bonus,3753.34,Debit Card,Walmart,Bonus payment at Walmart
txn_1557725,user_13,2023-09-10,Bonus,4833.93,Transfer,Amazon,Bonus payment at Amazon
txn_5130819,user_9,2023-04-05,Healthcare,-380.5,Debit Card,Uber,Healthcare payment at Uber
txn_5663557,user_6,2023-12-13,Entertainment,-68.91,Cash,School,Entertainment payment at School
txn_2768811,user_15,2023-11-08,Healthcare,-287.96,Debit Card,Local Grocery,Healthcare payment at Local Grocery
txn_8029482,user_10,2024-05-17,Dining,-178.86,Credit Card,Electric Company,Dining payment at Electric Company
txn_1700338,user_8,2023-04-24,Savings Transfer,-208.63,Cash,Electric Company,Savings Transfer payment at Electric Company
txn_7414615,user_14,2024-05-29,Transport,-309.5,Transfer,Netflix,Transport payment at Netflix
txn_2977358,user_9,2023-07-10,Dining,-458.08,Debit Card,Uber,Dining payment at Uber
txn_2559915,user_9,2024-08-02,Rent,-289.1,Credit Card,Starbucks,Rent payment at Starbucks
txn_9314453,user_1,2024-07-13,Utilities,-95.63,Cash,Amazon,Utilities payment at Amazon
txn_9874257,user_6,2023-06-25,Rent,-372.32,Credit Card,Uber,Rent payment at Uber
txn_7172825,user_8,2024-11-09,Dining,-436.31,Credit Card,Netflix,Dining payment at Netflix
txn_2632380,user_15,2023-08-21,Transport,-460.63,Transfer,School,Transport payment at School
txn_6884428,user_13,2023-10-30,Healthcare,-151.87,Debit Card,School,Healthcare payment at School
txn_9453434,user_3,2023-07-29,Utilities,-350.75,Cash,Landlord,Utilities payment at Landlord
txn_2327728,user_15,2023-02-25,Rent,-230.0,Cash,Local Grocery,Rent payment at Local Grocery
txn_2892166,user_7,2024-12-11,Salary,3482.14,Cash,Uber,Salary payment at Uber
txn_6067446,user_2,2023-05-25,Dining,-458.47,Transfer,Hospital,Dining payment at Hospital
txn_8644298,user_3,2023-03-24,Entertainment,-106.55,Credit Card,Local Grocery,Entertainment payment at Local Grocery
txn_8161096,user_12,2024-09-27,Education,-397.07,Cash,Local Grocery,Education payment at Local Grocery
txn_8026573,user_11,2024-03-25,Interest,1705.98,Transfer,School,Interest payment at School
txn_8340062,user_12,2024-07-27,Transport,-450.42,Cash,Starbucks,Transport payment at Starbucks
txn_5181291,user_3,2023-01-28,Rent,-184.16,Debit Card,School,Rent payment at School
txn_8754125,user_3,2024-11-20,Education,-342.1,Debit Card,School,Education payment at School
txn_5442981,user_1,2024-09-04,Interest,4397.91,Cash,Uber,Interest payment at Uber
txn_7326008,user_5,2023-04-30,Education,-149.4,Transfer,Netflix,Education payment at Netflix
txn_6507522,user_13,2024-02-01,Groceries,-153.9,Cash,Uber,Groceries payment at Uber
txn_9736640,user_19,2024-04-18,Transport,-5.5,Cash,Uber,Transport payment at Uber
txn_2176528,user_13,2024-09-13,Rent,-65.43,Debit Card,Electric Company,Rent payment at Electric Company
txn_2554819,user_18,2024-01-01,Entertainment,-372.81,Credit Card,Local Grocery,Entertainment payment at Local Grocery
txn_4265357,user_16,2023-05-31,Dining,-467.12,Credit Card,Electric Company,Dining payment at Electric Company
txn_7681781,user_7,2023-06-30,Interest,1474.02,Debit Card,Uber,Interest payment at Uber
txn_4521181,user_19,2023-08-05,Transport,-466.56,Cash,Local Grocery,Transport payment at Local Grocery
txn_4643491,user_6,2023-05-08,Entertainment,-236.86,Cash,School,Entertainment payment at School
txn_7720906,user_16,2023-04-14,Utilities,-125.26,Credit Card,Walmart,Utilities payment at Walmart
txn_3130269,user_10,2023-12-15,Bonus,3865.76,Debit Card,School,Bonus payment at School
txn_1760303,user_3,2024-03-12,Healthcare,-478.5,Credit Card,Landlord,Healthcare payment at Landlord
txn_8838103,user_18,2024-07-28,Rent,-484.18,Debit Card,Netflix,Rent payment at Netflix
txn_8667140,user_1,2023-08-17,Dining,-77.07,Cash,School,Dining payment at School
txn_5603394,user_6,2024-11-24,Utilities,-58.28,Debit Card,Walmart,Utilities payment at Walmart
txn_5050687,user_13,2024-01-30,Bonus,3495.91,Transfer,Local Grocery,Bonus payment at Local Grocery
txn_3579980,user_7,2023-07-17,Transport,-392.28,Transfer,Walmart,Transport payment at Walmart
txn_4162036,user_20,2023-07-27,Groceries,-101.34,Credit Card,Local Grocery,Groceries payment at Local Grocery
txn_7953482,user_13,2024-09-10,Salary,4506.65,Cash,Local Grocery,Salary payment at Local Grocery
txn_3813404,user_13,2023-04-25,Healthcare,-50.4,Cash,Netflix,Healthcare payment at Netflix
txn_4935016,user_1,2023-03-06,Utilities,-382.07,Debit Card,School,Utilities payment at School
txn_3258085,user_8,2023-10-10,Entertainment,-53.46,Debit Card,Netflix,Entertainment payment at Netflix
txn_8723867,user_16,2023-03-31,Utilities,-365.05,Credit Card,Amazon,Utilities payment at Amazon
txn_5888340,user_4,2023-01-31,Rent,-430.01,Debit Card,Walmart,Rent payment at Walmart
txn_4773741,user_10,2024-07-09,Entertainment,-288.01,Credit Card,Electric Company,Entertainment payment at Electric Company
txn_5764800,user_16,2024-01-10,Dining,-347.53,Cash,Electric Company,Dining payment at Electric Company
txn_2445713,user_18,2023-09-12,Entertainment,-315.69,Credit Card,Landlord,Entertainment payment at Landlord
txn_8083608,user_13,2024-02-17,Education,-444.59,Credit Card,Walmart,Education payment at Walmart
txn_6243803,user_1,2023-07-28,Rent,-489.31,Debit Card,Electric Company,Rent payment at Electric Company
txn_8881504,user_14,2024-06-05,Savings Transfer,-422.79,Cash,Amazon,Savings Transfer payment at Amazon
txn_3755469,user_20,2024-08-31,Rent,-7.15,Cash,Hospital,Rent payment at Hospital
txn_8473290,user_11,2023-09-02,Dining,-76.49,Transfer,School,Dining payment at School
txn_7403732,user_1,2024-10-09,Groceries,-418.57,Debit Card,Netflix,Groceries payment at Netflix
txn_6814977,user_12,2024-11-20,Salary,2463.14,Debit Card,Amazon,Salary payment at Amazon
txn_8958566,user_7,2024-07-31,Bonus,2241.59,Transfer,Uber,Bonus payment at Uber
txn_1820349,user_19,2023-03-27,Entertainment,-332.81,Cash,Uber,Entertainment payment at Uber
txn_3773131,user_9,2023-12-16,Entertainment,-225.4,Credit Card,Local Grocery,Entertainment payment at Local Grocery
txn_2101780,user_3,2024-01-05,Rent,-484.97,Credit Card,Landlord,Rent payment at Landlord
txn_4836454,user_10,2024-01-24,Transport,-464.94,Cash,Netflix,Transport payment at Netflix
txn_3027107,user_11,2024-05-16,Salary,4030.04,Credit Card,Uber,Salary payment at Uber
txn_5827286,user_8,2023-07-29,Bonus,3266.1,Credit Card,Netflix,Bonus payment at Netflix
txn_5163895,user_3,2024-02-01,Healthcare,-474.7,Credit Card,Starbucks,Healthcare payment at Starbucks
txn_3962647,user_18,2024-04-15,Rent,-221.95,Debit Card,Starbucks,Rent payment at Starbucks
txn_4884655,user_16,2024-06-23,Education,-390.13,Credit Card,Uber,Education payment at Uber
txn_9730535,user_5,2023-07-01,Savings Transfer,-309.83,Debit Card,School,Savings Transfer payment at School
txn_1724215,user_14,2023-12-19,Savings Transfer,-471.32,Credit Card,Walmart,Savings Transfer payment at Walmart
txn_8829360,user_9,2024-01-07,Healthcare,-106.86,Transfer,Uber,Healthcare payment at Uber
txn_6005904,user_12,2024-02-04,Utilities,-243.65,Transfer,Walmart,Utilities payment at Walmart
txn_8675560,user_2,2024-11-21,Bonus,1084.04,Credit Card,School,Bonus payment at School
txn_9963506,user_14,2024-04-27,Healthcare,-169.05,Cash,School,Healthcare payment at School
txn_8839258,user_10,2023-06-10,Groceries,-31.23,Cash,Amazon,Groceries payment at Amazon
txn_3620800,user_3,2024-04-08,Bonus,3712.59,Cash,Landlord,Bonus payment at Landlord
txn_3376638,user_9,2024-08-14,Groceries,-19.14,Credit Card,School,Groceries payment at School
txn_5427533,user_7,2024-01-13,Transport,-158.44,Cash,Uber,Transport payment at Uber
txn_5395057,user_6,2024-11-30,Education,-316.7,Cash,Starbucks,Education payment at Starbucks
txn_2804502,user_4,2024-07-06,Transport,-50.05,Debit Card,School,Transport payment at School
txn_6234317,user_9,2023-01-17,Education,-409.26,Cash,Netflix,Education payment at Netflix
txn_2094168,user_19,2024-07-20,Salary,3220.47,Debit Card,Amazon,Salary payment at Amazon
txn_8867766,user_15,2023-12-13,Groceries,-312.3,Debit Card,School,Groceries payment at School
txn_5623520,user_10,2023-07-27,Education,-54.92,Debit Card,Netflix,Education payment at Netflix
txn_2592093,user_3,2024-09-10,Rent,-361.38,Cash,Electric Company,Rent payment at Electric Company
txn_9023094,user_13,2024-05-02,Groceries,-377.21,Transfer,Hospital,Groceries payment at Hospital
txn_9384199,user_11,2024-07-24,Groceries,-249.99,Transfer,Hospital,Groceries payment at Hospital
txn_5147785,user_14,2024-02-09,Savings Transfer,-337.88,Credit Card,School,Savings Transfer payment at School
txn_5494065,user_10,2023-04-28,Utilities,-216.9,Cash,Uber,Utilities payment at Uber
txn_1064713,user_17,2024-05-23,Education,-360.3,Transfer,Amazon,Education payment at Amazon
txn_7144216,user_8,2024-05-23,Education,-40.5,Transfer,Uber,Education payment at Uber
txn_1453607,user_7,2024-03-31,Savings Transfer,-134.03,Debit Card,Amazon,Savings Transfer payment at Amazon
txn_3232602,user_20,2024-12-10,Groceries,-71.41,Credit Card,School,Groceries payment at School
txn_4194033,user_20,2024-03-08,Entertainment,-45.72,Credit Card,Electric Company,Entertainment payment at Electric Company
txn_5680989,user_12,2023-03-23,Dining,-49.19,Cash,Walmart,Dining payment at Walmart
txn_7705365,user_7,2024-07-05,Savings Transfer,-75.75,Debit Card,Local Grocery,Savings Transfer payment at Local Grocery
txn_2343702,user_3,2023-09-14,Bonus,4931.29,Cash,Landlord,Bonus payment at Landlord
txn_7594608,user_13,2023-12-31,Education,-62.31,Cash,Amazon,Education payment at Amazon
txn_7740143,user_4,2023-11-10,Bonus,2462.85,Debit Card,Landlord,Bonus payment at Landlord
txn_5166981,user_2,2024-06-01,Bonus,3041.0,Transfer,Netflix,Bonus payment at Netflix
txn_8307819,user_9,2024-12-17,Utilities,-492.39,Transfer,Landlord,Utilities payment at Landlord
txn_1934454,user_4,2024-11-22,Savings Transfer,-206.34,Debit Card,Hospital,Savings Transfer payment at Hospital
txn_2751376,user_19,2023-11-12,Dining,-454.38,Transfer,Netflix,Dining payment at Netflix
txn_9566894,user_9,2024-12-10,Education,-460.4,Credit Card,Netflix,Education payment at Netflix
txn_1933737,user_9,2023-01-08,Healthcare,-120.52,Cash,Amazon,Healthcare payment at Amazon
txn_9417437,user_16,2023-12-24,Salary,1512.79,Cash,Amazon,Salary payment at Amazon
txn_3022470,user_3,2023-05-12,Education,-26.64,Credit Card,Walmart,Education payment at Walmart
txn_1365482,user_6,2023-01-31,Dining,-337.02,Debit Card,Starbucks,Dining payment at Starbucks
txn_3176578,user_13,2024-01-20,Groceries,-428.01,Cash,School,Groceries payment at School
txn_1765925,user_9,2024-12-16,Rent,-325.81,Credit Card,Electric Company,Rent payment at Electric Company
txn_3294212,user_10,2024-10-08,Groceries,-345.78,Credit Card,Local Grocery,Groceries payment at Local Grocery
txn_5893374,user_6,2023-02-21,Savings Transfer,-164.15,Debit Card,Hospital,Savings Transfer payment at Hospital
txn_2692858,user_8,2024-07-22,Transport,-460.32,Credit Card,School,Transport payment at School
txn_3846010,user_17,2023-11-16,Utilities,-57.87,Transfer,Uber,Utilities payment at Uber
txn_2618787,user_18,2024-05-23,Rent,-203.04,Cash,Walmart,Rent payment at Walmart
txn_4456727,user_20,2023-07-07,Savings Transfer,-385.16,Cash,Starbucks,Savings Transfer payment at Starbucks
txn_5376337,user_14,2024-05-29,Bonus,4324.93,Credit Card,Netflix,Bonus payment at Netflix
txn_5856367,user_19,2024-10-22,Utilities,-34.5,Debit Card,Starbucks,Utilities payment at Starbucks
txn_8796592,user_16,2024-09-13,Dining,-29.46,Transfer,Landlord,Dining payment at Landlord
txn_8333139,user_17,2023-03-18,Healthcare,-300.11,Debit Card,Amazon,Healthcare payment at Amazon
txn_7406161,user_5,2023-09-12,Utilities,-364.35,Cash,Landlord,Utilities payment at Landlord
txn_7931142,user_16,2024-05-30,Transport,-482.97,Credit Card,Netflix,Transport payment at Netflix
txn_9837077,user_6,2023-07-25,Groceries,-102.59,Cash,Netflix,Groceries payment at Netflix
txn_8632954,user_13,2023-01-04,Dining,-280.54,Cash,School,Dining payment at School
txn_4189716,user_18,2023-06-06,Bonus,3542.95,Cash,Electric Company,Bonus payment at Electric Company
txn_1732162,user_18,2023-08-04,Healthcare,-6.55,Debit Card,Starbucks,Healthcare payment at Starbucks
txn_2610556,user_17,2023-03-06,Education,-34.73,Cash,Electric Company,Education payment at Electric Company
txn_8401732,user_9,2023-11-11,Transport,-166.69,Credit Card,School,Transport payment at School
txn_7300102,user_7,2024-06-10,Utilities,-124.32,Transfer,Hospital,Utilities payment at Hospital
txn_7277555,user_4,2023-11-28,Healthcare,-146.82,Cash,Electric Company,Healthcare payment at Electric Company
txn_7711804,user_1,2024-11-20,Groceries,-189.98,Debit Card,Starbucks,Groceries payment at Starbucks
txn_6912051,user_16,2023-11-19,Dining,-272.62,Cash,Hospital,Dining payment at Hospital
txn_4222265,user_4,2024-05-01,Salary,1962.79,Cash,Hospital,Salary payment at Hospital
txn_1912377,user_18,2024-07-27,Bonus,2507.75,Debit Card,Uber,Bonus payment at Uber
txn_8398174,user_13,2023-08-07,Bonus,4194.14,Credit Card,Hospital,Bonus payment at Hospital
txn_7304346,user_8,2024-11-25,Transport,-271.23,Cash,Local Grocery,Transport payment at Local Grocery
txn_4400358,user_7,2023-12-19,Salary,2913.86,Debit Card,Amazon,Salary payment at Amazon
txn_7230157,user_16,2024-04-05,Savings Transfer,-5.97,Transfer,Landlord,Savings Transfer payment at Landlord
txn_5499460,user_4,2024-10-22,Transport,-40.32,Debit Card,Local Grocery,Transport payment at Local Grocery
txn_5346556,user_8,2024-03-02,Entertainment,-448.49,Transfer,Netflix,Entertainment payment at Netflix
txn_3465197,user_4,2024-09-02,Rent,-216.65,Credit Card,Electric Company,Rent payment at Electric Company
txn_9834101,user_17,2023-03-10,Rent,-214.89,Cash,Hospital,Rent payment at Hospital
txn_1340525,user_8,2024-07-16,Bonus,2746.29,Cash,Starbucks,Bonus payment at Starbucks
txn_9234851,user_8,2023-02-02,Rent,-427.63,Debit Card,Landlord,Rent payment at Landlord
txn_3384377,user_18,2023-11-14,Savings Transfer,-492.73,Debit Card,Electric Company,Savings Transfer payment at Electric Company
txn_5488335,user_7,2024-11-11,Healthcare,-191.67,Transfer,Electric Company,Healthcare payment at Electric Company
txn_8956821,user_19,2023-10-18,Salary,4779.09,Debit Card,Local Grocery,Salary payment at Local Grocery
txn_6935680,user_15,2024-09-21,Groceries,-48.72,Transfer,Starbucks,Groceries payment at Starbucks
txn_4932422,user_11,2023-01-24,Transport,-342.73,Cash,Starbucks,Transport payment at Starbucks
txn_5962391,user_5,2023-11-24,Dining,-99.0,Cash,Starbucks,Dining payment at Starbucks
txn_3195407,user_14,2023-01-24,Savings Transfer,-96.9,Transfer,Hospital,Savings Transfer payment at Hospital
txn_3106282,user_18,2023-06-06,Utilities,-79.93,Transfer,Hospital,Utilities payment at Hospital
txn_5063068,user_11,2023-08-07,Entertainment,-231.2,Transfer,Electric Company,Entertainment payment at Electric Company
